sales_date,product_type,product_name,product_price,product_amount,sales_price,discount,discount_total,real_receive_price
2022-08-27 03:39:11,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-09 22:49:14,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-09 22:49:14,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-09 22:49:14,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-09 22:49:14,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-09 22:49:14,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-09 22:49:14,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-09 22:49:14,Signature Cocktail,琥珀,380,2,760,0,0,760
2022-08-24 23:17:20,Shot,Special Shot,0,2,0,0,0,0
2022-08-24 23:17:20,Shot,House Shot(Gin),100,2,200,200,200,0
2022-08-24 23:17:20,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-24 23:17:20,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-05 23:42:57,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-05 23:42:57,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-05 23:42:57,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-05 00:30:28,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-05 00:30:28,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-10 00:00:32,Classic Cocktail,Negroni,380,1,380,0,114,266
2022-08-10 00:00:32,Signature Cocktail,山海關,420,1,420,0,126,294
2022-08-06 00:41:52,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-06 00:41:52,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-06 00:41:52,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-06 00:41:52,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-06 00:41:52,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-27 03:08:23,Other Classic,Margarita,350,1,350,0,0,350
2022-08-27 03:08:23,Other Classic,Sangria,380,1,380,0,0,380
2022-08-27 03:08:23,Other Classic,Sangria,380,1,380,0,0,380
2022-08-27 03:08:23,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-27 03:08:23,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-27 03:08:23,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-27 03:08:23,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-27 03:08:23,Shot,House Shot(Tequila),100,6,600,0,0,600
2022-08-27 03:08:23,Signature Cocktail,琥珀,380,2,760,0,0,760
2022-08-27 03:08:23,Signature Cocktail,尋根,400,2,800,0,0,800
2022-08-19 20:24:21,Beer,Peroni Draft Beer 330ml,0,5,0,0,0,0
2022-08-19 20:24:21,Signature Cocktail,浮生若夢,400,1,400,0,0,400
2022-08-19 20:24:21,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-19 20:24:21,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-06 00:40:19,Other Classic,White Lady,350,1,350,0,0,350
2022-08-06 00:40:19,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-06 00:40:19,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-06 19:52:37,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 19:52:37,House Wine,Rockbare McLaren Vale Grenache(Glass),0,1,0,0,0,0
2022-08-06 19:52:37,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-06 19:52:37,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-04 22:44:12,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-04 22:44:12,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-04 22:44:12,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-28 01:45:50,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-28 01:45:50,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-28 01:45:50,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-28 01:45:50,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-23 00:11:14,Classic Cocktail,Gin  Tonic,320,1,370,0,0,370
2022-08-23 00:11:14,Classic Cocktail,Gin  Tonic,320,1,370,0,0,370
2022-08-23 00:11:14,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-23 00:11:14,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-23 00:11:14,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-23 00:11:14,Single Malt,THE DALMORE 12yo(Bottle),4500,1,4500,0,0,4500
2022-08-18 02:04:42,Shot,Special Shot,200,1,200,0,0,200
2022-08-01 22:24:22,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-01 22:24:22,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-05 20:59:19,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-05 20:59:19,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-05 20:59:19,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-05 20:59:19,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,800,1,800,0,0,800
2022-08-05 01:38:21,Signature Cocktail,龍柏,0,1,0,0,0,0
2022-08-05 01:38:21,Signature Cocktail,哈庫那瑪塔塔,0,1,0,0,0,0
2022-08-20 03:06:59,Shot,Special Shot,0,4,0,0,0,0
2022-08-20 03:06:59,Classic Cocktail,Gin  Tonic,0,1,0,0,0,0
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-20 03:06:59,Other Classic,Last Word,350,1,350,0,0,350
2022-08-20 03:06:59,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-20 03:06:59,Other Classic,Newyork Sour,350,1,350,0,0,350
2022-08-20 03:06:59,Other Classic,Pina Colada,350,1,350,0,0,350
2022-08-20 03:06:59,Other Classic,JagerBomb,350,1,350,0,0,350
2022-08-20 03:06:59,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-20 03:06:59,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 03:06:59,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-20 03:06:59,Classic Cocktail,Singapore Sling,380,1,380,0,0,380
2022-08-20 03:06:59,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-20 03:06:59,Classic Cocktail,Penicillin,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-20 03:06:59,Gin,LONEWOLF CACTUS & LIME(Tonic),400,1,400,0,0,400
2022-08-20 03:06:59,Classic Cocktail,Penicillin,400,1,400,0,0,400
2022-08-20 03:06:59,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-20 03:06:59,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-20 03:06:59,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-20 03:06:59,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-20 03:06:59,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-20 03:06:59,Classic Cocktail,Negroni,380,1,430,0,0,430
2022-08-20 03:06:59,Gin,季の美(Tonic),480,1,480,0,0,480
2022-08-20 03:06:59,Beer,PERONI draft beer,250,3,750,0,0,750
2022-08-20 03:06:59,Other Classic,Long Island Iced Tea,380,2,860,0,0,860
2022-08-20 03:06:59,Champagne,Veuve Clicquot BRUT,5000,1,5000,0,0,5000
2022-08-30 23:52:29,Classic Cocktail,Side Car,350,1,350,0,105,245
2022-08-30 23:52:29,Classic Cocktail,Side Car,350,1,350,0,105,245
2022-08-14 21:39:23,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-14 21:39:23,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-14 21:39:23,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-14 22:11:49,Shot,House Shot(Whisky),0,1,0,0,0,0
2022-08-14 22:11:49,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-14 22:11:49,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-14 22:11:49,Shot,House Shot(Whisky),0,1,0,0,0,0
2022-08-14 22:11:49,Shot,House Shot(Gin),0,1,0,0,0,0
2022-08-14 22:11:49,Shot,House Shot(Whisky),0,1,0,0,0,0
2022-08-14 22:11:49,Classic Cocktail,Gin  Tonic,0,1,0,0,0,0
2022-08-14 22:11:49,Beer,GUINNESS,250,1,250,0,0,250
2022-08-14 22:11:49,Other Classic,Highball,280,1,280,0,0,280
2022-08-14 22:11:49,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-14 22:11:49,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-18 20:32:27,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-18 20:32:27,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-18 20:32:27,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-31 01:41:54,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),250,1,250,0,0,250
2022-08-31 01:41:54,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-31 01:41:54,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-31 01:41:54,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-01 23:23:16,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-01 23:23:16,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-01 23:23:16,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-01 23:23:16,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-09-01 00:19:23,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-09-01 00:19:23,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-09-01 00:19:23,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-09-01 00:19:23,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-09-01 00:19:23,Signature Cocktail,山海關,420,2,840,0,0,840
2022-08-12 21:23:55,House Wine,Rockbare McLaren Vale Grenache Red Wine(Glass),0,2,0,0,0,0
2022-08-12 21:23:55,Beer,Peroni Draft Beer 330ml,0,1,0,0,0,0
2022-08-12 21:23:55,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-12 21:23:55,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-12 21:23:55,Beer,Peroni Draft Beer 330ml,0,1,0,0,0,0
2022-08-12 21:23:55,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-12 21:23:55,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-12 21:23:55,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-12 21:23:55,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-12 21:23:55,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-02 22:01:49,Signature Cocktail,哈庫那瑪塔塔,0,1,0,0,0,0
2022-08-02 22:01:49,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-10 21:12:25,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-04 21:30:09,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-04 21:30:09,Gin,THE BOTANIST 22(Fizz),450,1,450,0,0,450
2022-08-07 00:48:28,House Wine,Rockbare Clare Valley Riesling(Glass),0,4,0,0,0,0
2022-08-07 00:48:28,Other Classic,Dry Martini,320,1,320,0,0,320
2022-08-07 00:48:28,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-07 00:48:28,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-07 00:48:28,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-07 00:48:28,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-07 00:48:28,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-07 00:48:28,Signature Cocktail,仲夏 (PERONI仲夏限定特調),450,2,900,0,0,900
2022-08-07 00:48:28,Shot,6 Cocktail Shots(6杯一樣),900,1,900,0,0,900
2022-08-28 02:16:44,Signature Cocktail,浮生若夢,400,0,0,0,0,0
2022-08-28 02:16:44,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-20 22:25:55,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-13 02:31:08,Gin,OPIHR(Tonic),350,1,350,0,0,350
2022-08-13 02:31:08,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-18 23:49:32,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),0,1,0,0,0,0
2022-08-18 23:49:32,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-18 23:49:32,Single Malt,The MACALLAN DOUBLE CASK 12yo(Glass),400,1,400,0,0,400
2022-08-18 23:49:32,Gin,NORDÉS(Tonic),450,1,450,0,0,450
2022-08-18 23:49:32,Gin,M By Mac Malden(Tonic),450,1,450,0,0,450
2022-08-28 23:54:59,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-28 23:54:59,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-28 23:54:59,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-29 01:26:29,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-29 01:26:29,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-29 01:26:29,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-29 01:26:29,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-29 01:26:29,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-29 01:26:29,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-29 01:26:29,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-29 01:26:29,Gin,FOUR PILLARS BLOODY SHIRAZ(Fizz),450,1,450,0,0,450
2022-08-21 23:53:00,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-21 23:53:00,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-21 23:53:00,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-21 23:53:00,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-21 23:53:00,Classic Cocktail,Mojito,350,1,350,0,0,350
2022-08-21 23:53:00,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-21 23:53:00,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-21 23:53:00,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-21 23:53:00,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-21 23:53:00,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-21 23:53:00,Beer,PERONI draft beer,250,2,500,0,0,500
2022-08-21 23:53:00,Beer,PERONI draft beer,250,3,750,750,750,0
2022-08-21 23:53:00,Signature Cocktail,琥珀,380,2,760,0,0,760
2022-08-12 21:50:05,Single Malt,LAPHROAIG 10yo(Glass),300,1,300,0,0,300
2022-08-12 21:50:05,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-12 21:50:05,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-12 21:50:05,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-12 21:50:05,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-12 21:50:05,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-12 21:50:05,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-26 01:29:50,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-26 01:29:50,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-26 01:29:50,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-26 01:29:50,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-26 01:29:50,Other Classic,JagerBomb,350,1,350,0,0,350
2022-08-26 01:29:50,Other Classic,JagerBomb,350,1,350,0,0,350
2022-08-20 03:20:45,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-20 03:20:45,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-20 03:20:45,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-24 23:40:14,Gin,LONEWOLF CACTUS & LIME(Tonic),400,1,400,0,0,400
2022-08-24 23:40:14,Beer,PERONI draft beer,250,3,750,250,250,500
2022-08-15 21:44:26,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-15 21:44:26,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-15 21:44:26,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-15 21:44:26,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-15 01:33:21,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-15 01:33:21,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-15 01:33:21,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-15 01:33:21,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-15 01:33:21,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-15 01:33:21,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-15 01:33:21,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-15 01:33:21,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-02 00:04:28,Shot,House Shot(Whisky),100,1,100,0,0,100
2022-08-02 00:04:28,House Wine,Rockbare McLaren Vale Grenache(Glass),250,1,250,0,0,250
2022-08-02 00:04:28,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-02 00:04:28,Other Classic,Highball,280,1,280,0,0,280
2022-08-02 00:04:28,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-02 00:04:28,Other Classic,JagerBomb,350,2,700,0,0,700
2022-08-14 01:12:19,Other Classic,Clover Club,350,1,350,0,0,350
2022-08-14 01:12:19,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-14 01:12:19,Other Classic,Alaska,350,1,350,0,0,350
2022-08-14 01:12:19,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-14 01:12:19,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-14 01:12:19,Signature Cocktail,雲嫣,380,1,380,0,0,380
2022-08-14 01:12:19,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-14 01:12:19,Signature Cocktail,綠洲,400,1,400,0,0,400
2022-08-14 01:12:19,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-14 01:12:19,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-14 01:12:19,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-14 01:12:19,Signature Cocktail,The MACALLAN Signature,450,1,450,0,0,450
2022-08-14 01:12:19,Blended,ROYAL SALUTE 21yo(Glass),500,1,500,0,0,500
2022-08-16 01:40:01,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-16 01:40:01,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-16 01:40:01,Beer,PERONI draft beer,250,1,250,250,250,0
2022-08-16 01:40:01,Beer,PERONI draft beer,250,1,250,0,0,250
2022-08-16 01:40:01,Shot,House Shot(Tequila),100,3,300,0,0,300
2022-08-16 01:40:01,Other Classic,Kings Valley,350,1,350,0,0,350
2022-08-16 01:40:01,Other Classic,Clover Club,350,1,350,0,0,350
2022-08-16 01:40:01,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-16 01:40:01,Signature Cocktail,尋根,400,1,400,0,0,400
2022-08-16 01:40:01,Shot,House Shot(Tequila),100,4,400,0,0,400
2022-08-16 01:40:01,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-16 01:40:01,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-16 01:40:01,Signature Cocktail,山海關,420,1,420,0,0,420
2022-08-05 22:25:35,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-05 22:25:35,House Wine,Rockbare McLaren Vale Grenache(Glass),0,1,0,0,0,0
2022-08-05 22:25:35,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-05 22:25:35,Beer,Peroni Draft Beer 330ml,0,1,0,0,0,0
2022-08-05 22:25:35,House Wine,Rockbare McLaren Vale Grenache(Glass),0,1,0,0,0,0
2022-08-05 22:25:35,Beer,Peroni Draft Beer 330ml,0,1,0,0,0,0
2022-08-05 22:25:35,Other Classic,Clover Club,350,1,350,0,0,350
2022-08-05 22:25:35,Classic Cocktail,Aviation,350,1,350,0,0,350
2022-08-05 22:25:35,Classic Cocktail,Mai Tai,380,1,380,0,0,380
2022-08-05 22:25:35,Other Classic,Blood and Sand,380,1,380,0,0,380
2022-08-05 22:25:35,Classic Cocktail,Singapore Sling,380,1,380,0,0,380
2022-08-05 22:25:35,Other Classic,Espresso Martini,380,1,380,0,0,380
2022-08-05 22:25:35,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-05 22:25:35,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-05 22:25:35,Other Classic,Vieux Carre,380,1,380,0,0,380
2022-08-05 22:25:35,Signature Cocktail,西方世界,400,1,400,0,0,400
2022-08-05 22:25:35,Classic Cocktail,Penicillin,400,1,400,0,0,400
2022-08-05 22:25:35,Signature Cocktail,雲初之上,400,1,400,0,0,400
2022-08-05 22:25:35,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-05 22:25:35,Signature Cocktail,The Macallan Silend Third,400,1,400,0,0,400
2022-08-05 22:25:35,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-05 22:25:35,Signature Cocktail,The MACALLAN Signature,450,1,450,0,0,450
2022-08-21 23:13:01,Classic Cocktail,Mojito,350,1,400,0,0,400
2022-08-27 01:00:03,Signature Cocktail,炙陽,380,1,380,0,0,380
2022-08-27 01:00:03,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-19 21:19:04,Beer,Peroni Draft Beer 330ml,0,6,0,0,0,0
2022-08-19 21:19:04,Classic Cocktail,Gin  Tonic,320,1,320,0,0,320
2022-08-19 21:19:04,Other Classic,Long Island Iced Tea,380,2,760,0,0,760
2022-08-19 21:19:04,Single Malt,The MACALLAN DOUBLE CASK 12yo(Bottle),4000,1,4000,0,0,4000
2022-08-19 21:19:04,Single Malt,The MACALLAN DOUBLE CASK 15yo(Bottle),6500,1,6500,0,0,6500
2022-08-13 00:55:10,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-13 00:55:10,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-13 00:55:10,Signature Cocktail,The MACALLAN Signature,450,1,450,0,0,450
2022-08-13 00:55:10,Signature Cocktail,The MACALLAN Signature,450,1,450,0,0,450
2022-08-10 00:08:38,Shot,6 Cocktail Shots(6杯一樣),0,1,0,0,0,0
2022-08-03 01:25:01,Classic Cocktail,Aviation,350,1,350,0,0,350
2022-08-03 01:25:01,Other Classic,Gin Fizz,350,1,350,0,0,350
2022-08-03 01:25:01,Classic Cocktail,Side Car,350,1,350,0,0,350
2022-08-27 02:31:57,House Wine,Rockbare Clare Valley Riesling White Wine(Glass),250,1,250,0,0,250
2022-08-27 02:31:57,Other Classic,Margarita,350,1,350,0,0,350
2022-08-27 02:31:57,Other Classic,Clover Club,350,1,350,0,0,350
2022-08-27 02:31:57,Other Classic,Long Island Iced Tea,380,1,380,0,0,380
2022-08-27 02:31:57,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-27 02:31:57,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 02:31:57,Signature Cocktail,龍柏,400,1,400,0,0,400
2022-08-27 02:31:57,Signature Cocktail,盛夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-27 02:31:57,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
2022-08-27 02:31:57,Signature Cocktail,浪子之琴,420,1,420,0,0,420
2022-08-27 02:31:57,Signature Cocktail,哈庫那瑪塔塔,420,1,420,0,0,420
2022-08-27 02:31:57,Signature Cocktail,The MACALLAN Signature,450,1,450,0,0,450
2022-08-06 23:24:58,Classic Cocktail,Old Fashion,350,1,350,0,0,350
2022-08-06 23:24:58,Classic Cocktail,Negroni,380,1,380,0,0,380
2022-08-06 23:24:58,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-19 21:30:46,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-31 01:32:33,Classic Cocktail,Gin  Tonic,320,1,370,0,0,370
2022-08-31 01:32:33,Signature Cocktail,琥珀,380,1,380,0,0,380
2022-08-31 01:32:33,Shot,House Shot(Rum),100,4,400,0,0,400
2022-08-31 01:32:33,Signature Cocktail,東方美人,420,1,420,0,0,420
2022-08-31 01:32:33,Other Classic,Long Island Iced Tea,380,1,430,0,0,430
2022-08-06 20:58:43,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 20:58:43,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 20:58:43,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 20:58:43,House Wine,Rockbare Clare Valley Riesling(Glass),0,1,0,0,0,0
2022-08-06 20:58:43,Signature Cocktail,白霜,380,1,380,0,0,380
2022-08-06 20:58:43,Signature Cocktail,初夏 (PERONI仲夏限定特調),400,1,400,0,0,400
